query_label,repository_name,owner_login,full_name,url,description,topics,created_at,pushed_at,stars,forks,primary_language,issues_total,pull_requests_total,releases_total,contributors_count,rejection_reasons
stars_10_100,ComfyUI-DiffSynth-Studio,AIFSH,AIFSH/ComfyUI-DiffSynth-Studio,https://github.com/AIFSH/ComfyUI-DiffSynth-Studio,make DiffSynth-Studio avialbe in ComfyUI,,2024-06-25T22:21:37Z,2024-08-05T08:48:03Z,100,15,Python,17,2,0,1,contributors_count < 2
stars_10_100,SUPS,jarvishou829,jarvishou829/SUPS,https://github.com/jarvishou829/SUPS,Official paper link and data access of the SUPS dataset.,autonomous-driving | autonomous-vehicles | lidar | semantic-segmentation | slam,2022-03-21T13:56:30Z,2023-04-20T00:53:28Z,100,10,,20,0,0,1,contributors_count < 2
stars_10_100,mmkv_flutter,OpenFlutter,OpenFlutter/mmkv_flutter,https://github.com/OpenFlutter/mmkv_flutter,get or set persistent storage value based on MMKV framework.,,2018-09-28T14:44:59Z,2020-10-10T05:29:47Z,100,10,Dart,3,1,0,1,contributors_count < 2
stars_10_100,planets-animated-website,TheDesignMedium,TheDesignMedium/planets-animated-website,https://github.com/TheDesignMedium/planets-animated-website,"Animated Website using HTML, CSS and Parallax.js",,2020-10-17T09:44:34Z,2024-06-13T19:43:46Z,100,73,HTML,0,1,0,1,contributors_count < 2
stars_10_100,Mem4Nav,tsinghua-fib-lab,tsinghua-fib-lab/Mem4Nav,https://github.com/tsinghua-fib-lab/Mem4Nav,Mem4Nav: Boosting Vision-and-Language Navigation in Urban Environments with a Hierarchical Spatial-Cognition Long-Short Memory System,,2025-06-25T02:49:50Z,2025-08-10T06:36:00Z,100,11,Python,1,0,1,1,contributors_count < 2
stars_10_100,postsync,xiaofengsoft,xiaofengsoft/postsync,https://github.com/xiaofengsoft/postsync,PostSync是一款开源的跨平台文章同步工具，可以同步你的文章到多个平台。 一次编写，多处同步，同时上传标签，分类，栏目，封面等参数。,,2024-09-05T08:04:19Z,2025-02-17T05:09:49Z,100,9,Python,0,0,2,1,contributors_count < 2
stars_10_100,HAKE-Action,DirtyHarryLYL,DirtyHarryLYL/HAKE-Action,https://github.com/DirtyHarryLYL/HAKE-Action,"As a part of the HAKE project, includes the reproduced SOTA models and the corresponding HAKE-enhanced versions (CVPR2020).",human-computer-interaction | action-recognition | activity-recognition,2020-03-07T08:55:01Z,2023-01-05T01:21:58Z,100,13,,82,3,0,1,contributors_count < 2
stars_10_100,AspNetCoreDemoApp,jincod,jincod/AspNetCoreDemoApp,https://github.com/jincod/AspNetCoreDemoApp,ASP.NET Core demo app with webpack bundle,aspnetcore | heroku | webpack | buildpack,2015-09-23T08:12:30Z,2023-04-25T13:17:08Z,100,93,C#,5,2,0,1,contributors_count < 2
stars_10_100,nannernest,EthanRosenthal,EthanRosenthal/nannernest,https://github.com/EthanRosenthal/nannernest,Optimal peanut butter and banana sandwiches,machine-learning | computer-vision | sandwiches | deep-learning,2020-05-22T14:35:37Z,2023-07-23T17:51:57Z,100,3,Python,1,14,0,1,contributors_count < 2
stars_10_100,robotstxt,Folyd,Folyd/robotstxt,https://github.com/Folyd/robotstxt,A native Rust port of Google's robots.txt parser and matcher C++ library.,robotstxt | google-robots-parser | rust,2020-04-02T03:36:39Z,2021-02-13T07:56:55Z,100,13,Rust,5,0,0,1,contributors_count < 2
stars_10_100,node-tikzjax,prinsss,prinsss/node-tikzjax,https://github.com/prinsss/node-tikzjax,A port of TikZJax runs on pure Node.js and WebAssembly.,latex | nodejs | tikz | webassembly,2024-01-13T21:54:49Z,2026-02-19T23:29:49Z,100,9,JavaScript,4,0,0,1,contributors_count < 2
stars_10_100,JT808Platform,SmallChi,SmallChi/JT808Platform,https://github.com/SmallChi/JT808Platform,简单的JT808车辆监控平台,jt808 | gb808 | 808 | jtt808 | jt808platform | 1078 | dtu | gps | jt1078 | tracker | jt19056 | 19056 | fuel-monitoring | gps-tracking-system,2018-07-21T10:38:30Z,2021-11-27T15:46:15Z,100,83,,2,0,0,1,contributors_count < 2
stars_10_100,cnvd_general_assets,kkx600,kkx600/cnvd_general_assets,https://github.com/kkx600/cnvd_general_assets,配合爱企查和fofa实现注册资本大于5000w公司的公网通用资产查询搜索，方便证书挖掘,,2022-10-28T01:17:08Z,2022-10-29T10:25:05Z,100,17,Python,0,0,0,1,contributors_count < 2
stars_10_100,ChromeExtensionInstall,aleenzz,aleenzz/ChromeExtensionInstall,https://github.com/aleenzz/ChromeExtensionInstall,Silently Install Chrome Extension For Persistence,,2024-07-20T11:00:18Z,2024-07-20T11:03:35Z,100,14,C#,2,0,0,1,contributors_count < 2
stars_10_100,react-18-ssr,maxam2017,maxam2017/react-18-ssr,https://github.com/maxam2017/react-18-ssr,Build react 18 + SSR from scratch 💪,,2022-05-15T01:42:22Z,2024-07-24T11:23:43Z,100,11,TypeScript,2,0,0,1,contributors_count < 2
stars_10_100,chanlun,dogfun,dogfun/chanlun,https://github.com/dogfun/chanlun,缠论图形工具项目,,2021-11-09T14:18:43Z,2022-01-28T04:26:35Z,100,50,Python,0,0,0,1,contributors_count < 2
stars_10_100,sfsymbols-svg,brendanballon,brendanballon/sfsymbols-svg,https://github.com/brendanballon/sfsymbols-svg,Apple's SF Symbols in .svg format compiled into one place.,sf-symbols | swiftui | sfsymbols | ios | bigsur,2021-03-23T23:02:51Z,2021-03-24T16:45:21Z,100,11,,1,0,1,1,contributors_count < 2
stars_10_100,VPIN,yt-feng,yt-feng/VPIN,https://github.com/yt-feng/VPIN,Order flow toxicity; Volume-Synchronized Probability of Informed Trading,,2018-10-06T08:53:46Z,2024-07-29T18:29:32Z,100,42,Jupyter Notebook,2,0,0,1,contributors_count < 2
stars_10_100,eraserbenchmark,jayded,jayded/eraserbenchmark,https://github.com/jayded/eraserbenchmark,A benchmark for understanding and evaluating rationales: http://www.eraserbenchmark.com/,,2019-11-07T22:47:10Z,2022-11-11T12:05:01Z,100,29,Python,0,8,0,1,contributors_count < 2
stars_10_100,leetcode-javascript,hiteshchoudhary,hiteshchoudhary/leetcode-javascript,https://github.com/hiteshchoudhary/leetcode-javascript,All leetcode solution in javascript,,2023-04-18T10:48:30Z,2023-04-18T11:40:37Z,100,6,HTML,0,0,0,1,contributors_count < 2
stars_10_100,CoreSpring5CertificationGuide,seanjgildea,seanjgildea/CoreSpring5CertificationGuide,https://github.com/seanjgildea/CoreSpring5CertificationGuide,This guide is designed to help you prepare for the Core Spring 5.0 certification exam,,2019-02-10T21:18:54Z,2021-01-11T14:40:49Z,100,35,,1,0,0,1,contributors_count < 2
stars_10_100,jwtappdemo,proselytear,proselytear/jwtappdemo,https://github.com/proselytear/jwtappdemo,JWT based spring security REST API,,2019-04-09T16:13:13Z,2023-03-12T12:23:32Z,100,58,Java,3,1,0,1,contributors_count < 2
stars_10_100,NVFP4-on-4090-vLLM,BenChaliah,BenChaliah/NVFP4-on-4090-vLLM,https://github.com/BenChaliah/NVFP4-on-4090-vLLM,AdaLLM is an NVFP4-first inference runtime for Ada Lovelace (RTX 4090) with FP8 KV cache and custom decode kernels. This repo targets NVFP4 weights and keeps the entire decode path in FP8,gpu-acceleration | gpu-computing | inference-engine | llm | nvfp4 | nvidia-gpu,2026-02-04T17:09:13Z,2026-02-15T06:16:22Z,100,3,Python,0,0,0,1,contributors_count < 2
stars_10_100,EagleOsint,retr0-g04t,retr0-g04t/EagleOsint,https://github.com/retr0-g04t/EagleOsint,EagleOsint - Simple Information Gathering Tool,dorker | information-gathering | linux | linux-hacking | osint | osint-python | python | python-osint | reversedns | reverseip | social-media | tempmail | termux | termux-hacking | toolkit | whois | osint-toolkit,2022-04-10T11:20:36Z,2022-04-10T12:00:28Z,100,25,Python,3,1,0,1,contributors_count < 2
stars_10_100,S2VC,howard1337,howard1337/S2VC,https://github.com/howard1337/S2VC,,,2021-04-02T11:35:41Z,2021-07-22T17:53:01Z,100,17,Python,9,0,1,1,contributors_count < 2
stars_10_100,LTSpice-Libraries,evenator,evenator/LTSpice-Libraries,https://github.com/evenator/LTSpice-Libraries,LTSpice Component Libraries,,2011-10-17T22:09:59Z,2022-06-11T09:35:02Z,100,77,,2,1,0,1,contributors_count < 2
stars_10_100,airspace-visualizer,mebrown47,mebrown47/airspace-visualizer,https://github.com/mebrown47/airspace-visualizer,Airspace visualizer app with ADS-B and ACARS integration.  AI chatbot back-end via Ollama,acars | ads-b | ai | avgeek | chatbot,2025-07-20T12:19:22Z,2025-09-09T12:27:24Z,100,12,HTML,1,0,0,1,contributors_count < 2
stars_10_100,xss-receiver,rmb122,rmb122/xss-receiver,https://github.com/rmb122/xss-receiver,简单易用的 xss 接收平台 + payload 管理平台,python | xss | receiver,2019-12-31T10:06:27Z,2024-12-13T06:44:18Z,100,27,Python,11,1,0,1,contributors_count < 2
stars_10_100,GRANDE,s-marton,s-marton/GRANDE,https://github.com/s-marton/GRANDE,(ICLR 2024) GRANDE: Gradient-Based Decision Tree Ensembles,decision-tree | decision-trees | gradient-descent | tabular-data | tree-ensemble | tree-ensembles,2023-09-27T10:40:41Z,2025-12-16T17:32:55Z,100,11,Jupyter Notebook,5,0,1,1,contributors_count < 2
stars_10_100,DecisiveML,decisivealpha,decisivealpha/DecisiveML,https://github.com/decisivealpha/DecisiveML,Machine learning end-to-end research and trade execution,,2020-04-13T12:40:17Z,2020-10-06T16:27:42Z,100,28,Jupyter Notebook,2,1,0,1,contributors_count < 2
stars_10_100,atlassian-agent,qinyuxin99,qinyuxin99/atlassian-agent,https://github.com/qinyuxin99/atlassian-agent,jira破解工具,,2021-05-24T12:50:46Z,2022-03-03T11:05:16Z,100,57,,3,0,3,1,contributors_count < 2
stars_10_100,depth_renderer,yinyunie,yinyunie/depth_renderer,https://github.com/yinyunie/depth_renderer,Rendering color and depth images for ShapeNet models.,shapenet | blender | bpy | renderer | shape-analysis | shape-reconstruction | 3d-scanning | shape-completion,2021-05-01T21:56:48Z,2021-05-16T13:00:39Z,100,21,Python,10,0,0,1,contributors_count < 2
stars_10_100,dotfiles,elrondforwin,elrondforwin/dotfiles,https://github.com/elrondforwin/dotfiles,my current desktop dotfiles,,2025-02-09T18:45:55Z,2025-07-05T16:46:59Z,100,6,CSS,2,1,0,1,contributors_count < 2
stars_10_100,biomedical-graphrag,benitomartin,benitomartin/biomedical-graphrag,https://github.com/benitomartin/biomedical-graphrag,A comprehensive GraphRAG (Graph Retrieval-Augmented Generation) system designed for biomedical research,neo4j | openai | python | qdrant | large-language-models | retrieval-augmented-generation,2025-10-11T12:10:01Z,2026-02-23T15:44:26Z,100,23,Python,0,4,0,1,contributors_count < 2
stars_10_100,Point2Mesh,Colin97,Colin97/Point2Mesh,https://github.com/Colin97/Point2Mesh,Meshing Point Clouds with Predicted Intrinsic-Extrinsic Ratio Guidance (ECCV2020),point-cloud | geodesic-distances | 3d-deep-learning | remeshing | mesh-generation | mesh-processing | neural-network | 3d-reconstruction | 3d | mesh | pointclouds | eccv2020,2020-08-10T23:24:59Z,2020-10-28T20:47:51Z,100,12,C++,9,0,0,1,contributors_count < 2
stars_10_100,thailand_gis,prasertcbs,prasertcbs/thailand_gis,https://github.com/prasertcbs/thailand_gis,แผนที่ประเทศไทย (shapefile) แยกแต่ละจังหวัด อำเภอและตำบล,gis | map | shapefile | shapefile-data | thailand,2022-07-25T02:13:55Z,2024-04-29T04:08:08Z,100,50,HTML,1,0,0,1,contributors_count < 2
stars_10_100,fivem-glsl,gtasnail,gtasnail/fivem-glsl,https://github.com/gtasnail/fivem-glsl,A POC to run glsl on FiveM client game screen.,cef | fivem | glsl | glsl-shaders | gta5 | nui,2024-08-24T22:11:58Z,2025-08-28T19:43:29Z,100,15,JavaScript,1,1,0,1,contributors_count < 2
stars_10_100,scPred,powellgenomicslab,powellgenomicslab/scPred,https://github.com/powellgenomicslab/scPred,scPred package for cell type prediction from scRNA-seq data,,2019-09-06T06:08:20Z,2024-01-18T05:32:40Z,100,20,R,30,2,4,1,contributors_count < 2
stars_10_100,Binance-Trading-Bot,t3raus,t3raus/Binance-Trading-Bot,https://github.com/t3raus/Binance-Trading-Bot,,,2026-03-09T14:12:13Z,2026-03-16T12:38:21Z,100,67,Python,0,0,0,1,contributors_count < 2
stars_10_100,Gog_ac_deal,Red-noblue,Red-noblue/Gog_ac_deal,https://github.com/Red-noblue/Gog_ac_deal,"Tampermonkey userscripts to batch-create/export Gemini public share links, plus a cross-platform desktop app (Tauri + SQLite) to import, tag, favorite and search them fast with fuzzy/semantic retrieval. Multi-library support + bulk open/export.",chat-export | gemini | knowledge-base | second-brain | sqlite | tampermonkey | tauri,2026-02-10T09:01:54Z,2026-02-10T12:39:29Z,100,0,Rust,0,0,0,1,contributors_count < 2
stars_10_100,angular-dynamic-components,LukasMarx,LukasMarx/angular-dynamic-components,https://github.com/LukasMarx/angular-dynamic-components,,,2018-09-13T14:32:14Z,2023-11-28T02:04:22Z,100,59,TypeScript,4,10,0,1,contributors_count < 2
stars_10_100,ColdEmailPhDMSc,mak-raiaan,mak-raiaan/ColdEmailPhDMSc,https://github.com/mak-raiaan/ColdEmailPhDMSc,📩 Guideline for writing cold emails to PhD/MSc supervisors 🌍🎓 | Do it right!,highereducation | phd | professors,2025-06-12T15:14:28Z,2025-09-11T04:31:44Z,100,11,,1,0,0,1,contributors_count < 2
stars_10_100,Decoding-Payment-System-Book,todayliao,todayliao/Decoding-Payment-System-Book,https://github.com/todayliao/Decoding-Payment-System-Book,百图解码支付系统设计与实现,,2024-02-20T07:04:38Z,2024-02-17T10:17:19Z,100,116,,0,0,0,1,contributors_count < 2
stars_10_100,butterfly,skogaby,skogaby/butterfly,https://github.com/skogaby/butterfly,"A e-amusement server emulator, targeting Dance Dance Revolution A",,2019-01-03T07:42:12Z,2020-09-07T01:26:06Z,100,26,Java,8,1,2,1,contributors_count < 2
stars_10_100,AppClipCodeGenerator,alfianlosari,alfianlosari/AppClipCodeGenerator,https://github.com/alfianlosari/AppClipCodeGenerator,App Clip Code Generator macOS App built with SwiftUI,appclip | appclips | qrcode-generator | swift | swiftui | macos | appclipcode,2020-12-17T07:29:54Z,2022-05-03T18:54:51Z,100,10,Swift,2,1,1,1,contributors_count < 2
stars_10_100,telegram-checker,unnohwn,unnohwn/telegram-checker,https://github.com/unnohwn/telegram-checker,"A Python tool for checking Telegram accounts via phone numbers or usernames. Automatically verifies account existence, downloads profile pictures, and provides detailed user information in a clean JSON format. Built with Telethon API for reliable Telegram interaction.",osint | osint-tool | osint-tools | python | telegram | telegram-phone-number-checker | telegram-script,2024-11-27T08:15:49Z,2025-05-25T18:22:04Z,100,20,Python,0,0,0,1,contributors_count < 2
stars_10_100,csnotes,zas023,zas023/csnotes,https://github.com/zas023/csnotes,周周的大厂Java后端面试笔记小册子。  包括不限于Java基础、集合、并发、JVM，MySQL，Redis，操作系统，计算机网络以及系统设计等。,,2018-02-11T09:04:56Z,2023-01-08T14:40:27Z,100,14,HTML,0,0,0,1,contributors_count < 2
stars_10_100,roadmaps,karanpratapsingh,karanpratapsingh/roadmaps,https://github.com/karanpratapsingh/roadmaps,"Roadmaps for AWS, DevOps, and Frontend",aws | devops | frontend,2021-12-23T18:25:14Z,2022-05-27T06:16:52Z,100,20,,0,0,0,1,contributors_count < 2
stars_10_100,Main,VincentGranville,VincentGranville/Main,https://github.com/VincentGranville/Main,"Main folder. Material related to my books on synthetic data and generative AI. Also contains documents blending components from several folders, or covering topics spanning across multiple folders.. ",explainable-ai | generative-adversarial-network | generative-ai | generative-models | machine-learning | synthetic-data | gan,2022-11-27T19:52:06Z,2024-09-13T08:11:49Z,100,31,Python,1,0,0,1,contributors_count < 2
stars_10_100,Keyboard,volatile-static,volatile-static/Keyboard,https://github.com/volatile-static/Keyboard,客制化机械键盘——从0开始全套资料,embedded | wireless | ble | usb-hid | nrf52832 | stm32f103c8t6 | keyboard | ps2 | fpga | verilog | spinalhdl | nios,2020-01-16T02:41:14Z,2023-08-10T05:14:27Z,100,17,C,0,0,1,1,contributors_count < 2
stars_10_100,Awesome-Unsupervised-Semantic-Segmentation,LUSSeg,LUSSeg/Awesome-Unsupervised-Semantic-Segmentation,https://github.com/LUSSeg/Awesome-Unsupervised-Semantic-Segmentation,A summary of recent unsupervised semantic segmentation methods,unsupervised-learning | unsupervised-semantic-segmentation | imagenet-s | large-scale-unsupervised-semantic-segmentation,2022-12-29T03:01:08Z,2023-05-08T07:20:34Z,100,10,,1,0,0,1,contributors_count < 2
stars_10_100,awyeah-api,grzm,grzm/awyeah-api,https://github.com/grzm/awyeah-api,Cognitect's aws-api for babashka,,2022-05-01T19:17:17Z,2025-01-19T17:05:32Z,100,3,Clojure,11,3,0,1,contributors_count < 2
stars_10_100,SecuringAspNetCore6WithOAuth2AndOIDC,KevinDockx,KevinDockx/SecuringAspNetCore6WithOAuth2AndOIDC,https://github.com/KevinDockx/SecuringAspNetCore6WithOAuth2AndOIDC,Fully functioning finished sample code for my Securing ASP.NET Core 6 with OAuth2 and OpenID Connect course,,2022-08-29T08:11:27Z,2023-05-29T10:26:05Z,100,59,C#,5,1,0,1,contributors_count < 2
stars_10_100,SGG_from_NLS,YiwuZhong,YiwuZhong/SGG_from_NLS,https://github.com/YiwuZhong/SGG_from_NLS,"[ICCV 2021] Official code for ""Learning to Generate Scene Graph from Natural Language Supervision""",,2021-08-16T16:15:22Z,2023-04-04T00:34:11Z,100,12,Jupyter Notebook,10,0,0,1,contributors_count < 2
stars_10_100,Windows-Internals,SecTheBit,SecTheBit/Windows-Internals,https://github.com/SecTheBit/Windows-Internals,Learnings about windows Internals ,,2023-10-25T02:46:54Z,2023-11-10T18:05:53Z,100,8,,0,0,0,1,contributors_count < 2
stars_10_100,KoBERT-NER,monologg,monologg/KoBERT-NER,https://github.com/monologg/KoBERT-NER,NER Task with KoBERT (with Naver NLP Challenge dataset),ner | kobert | nlp | named-entity-recognition | distilkobert,2019-12-21T17:08:01Z,2023-06-12T21:26:52Z,100,34,Python,7,1,0,1,contributors_count < 2
stars_10_100,GPT-3-Encoder-PHP,CodeRevolutionPlugins,CodeRevolutionPlugins/GPT-3-Encoder-PHP,https://github.com/CodeRevolutionPlugins/GPT-3-Encoder-PHP,PHP BPE Text Encoder / Decoder for GPT-2 / GPT-3,gpt-3 | gpt-2 | gpt-2-simple | gpt-2-text-generation | gpt-3-prompt | gpt-3-prompts | gpt-3-text-generation | gpt-2-tokenizer | gpt-3-tokenizer | decoder | encoder | gpt3-encoder | php | gpt3-decoder,2022-06-06T13:25:23Z,2023-03-23T23:38:53Z,100,18,PHP,10,2,0,1,contributors_count < 2
stars_10_100,kushi,kushidesign,kushidesign/kushi,https://github.com/kushidesign/kushi,UI design library for ClojureScript,clojure | clojurescript | css | design | design-system | ui | ui-components | ui-design,2021-08-07T06:26:55Z,2026-02-24T16:35:46Z,100,3,Clojure,38,29,4,1,contributors_count < 2
stars_10_100,react-tsx-starter,toddlucas,toddlucas/react-tsx-starter,https://github.com/toddlucas/react-tsx-starter,Universal/Isomorphic React TypeScript Starter Project,typescript | react | redux | gulp | browserify,2015-10-21T03:58:31Z,2022-12-10T14:49:40Z,100,19,JavaScript,7,22,0,1,contributors_count < 2
stars_10_100,create-alpine-disk-image,dermotbradley,dermotbradley/create-alpine-disk-image,https://github.com/dermotbradley/create-alpine-disk-image,"Create cloud-init enabled Alpine disk images for physical machines (PCs & RPIs), VMs, and Cloud servers",alpine | alpine-linux | cloud-init | raspberry-pi | qemu | virtualbox,2021-05-15T19:48:45Z,2024-07-03T16:52:25Z,100,12,Shell,26,30,0,1,contributors_count < 2
stars_10_100,ether-deck,jtriley2p,jtriley2p/ether-deck,https://github.com/jtriley2p/ether-deck,,,2023-05-12T06:25:08Z,2023-05-24T23:50:07Z,100,5,Solidity,0,0,0,1,contributors_count < 2
stars_10_100,MuKEA,AndersonStra,AndersonStra/MuKEA,https://github.com/AndersonStra/MuKEA,MuKEA: Multimodal Knowledge Extraction and Accumulation for Knowledge-based Visual Question Answering,,2021-11-14T01:59:37Z,2023-03-30T11:32:37Z,100,16,Python,37,1,0,1,contributors_count < 2
stars_10_100,graphics-programming-book,doxas,doxas/graphics-programming-book,https://github.com/doxas/graphics-programming-book,技術評論社より発売の、「［ゲーム＆モダンJavaScriptで2倍楽しい］グラフィックスプログラミング入門 ——リアルタイムに動く画面を描く。プログラマー直伝の基本」に収録されているサンプルファイルのリポジトリです。,,2019-12-20T01:53:50Z,2020-10-15T13:53:43Z,100,19,JavaScript,0,0,0,1,contributors_count < 2
stars_10_100,Next-Word-Prediction-with-NLP-and-Deep-Learning,Bharath-K3,Bharath-K3/Next-Word-Prediction-with-NLP-and-Deep-Learning,https://github.com/Bharath-K3/Next-Word-Prediction-with-NLP-and-Deep-Learning,Designing a Word Predictive system using LSTM,,2020-08-22T10:07:22Z,2024-04-10T21:04:16Z,100,66,Jupyter Notebook,5,1,0,1,contributors_count < 2
stars_10_100,bake,jcoglan,jcoglan/bake,https://github.com/jcoglan/bake,How to make a book,,2012-12-11T22:45:18Z,2022-10-21T14:57:45Z,100,2,XSLT,0,0,0,1,contributors_count < 2
stars_10_100,GeometrySandbox,life-exe,life-exe/GeometrySandbox,https://github.com/life-exe/GeometrySandbox,,,2020-12-22T11:13:57Z,2024-07-23T08:16:44Z,100,37,C++,1,1,1,1,contributors_count < 2
stars_10_100,PAA,weihui1308,weihui1308/PAA,https://github.com/weihui1308/PAA,The repository is dedicated to tracking the latest advances in the field of Physical Adversarial Attack (PAA).,,2022-09-16T01:21:08Z,2025-06-30T03:50:58Z,100,13,MATLAB,2,0,0,1,contributors_count < 2
stars_10_100,eclipse-lisp,blakemcbride,blakemcbride/eclipse-lisp,https://github.com/blakemcbride/eclipse-lisp,Eclipse Common Lisp,,2015-04-03T01:50:00Z,2025-02-20T17:03:42Z,100,8,C,3,0,0,1,contributors_count < 2
stars_10_100,SymbolicExecutionDemystified,JannisKirschner,JannisKirschner/SymbolicExecutionDemystified,https://github.com/JannisKirschner/SymbolicExecutionDemystified,"Slides and Material for ""SymbolicExecutionDemystified"" Presentation @ Insomni'Hack 2022",,2022-03-21T15:31:37Z,2022-03-26T20:52:20Z,100,14,Python,0,0,0,1,contributors_count < 2
stars_10_100,free-ip-stresser,franksaves,franksaves/free-ip-stresser,https://github.com/franksaves/free-ip-stresser,"Quantum Stressor X1 - A powerful Free IP Stresser & IP Booter by https://nightmare-stresser.co. Features 18 Layer 4 and 6 Layer 7 methods powered by the Nightmare Stresser API, with API key authentication and attack controls for cinematic network testing. Use responsibly.",,2025-07-04T02:18:14Z,2025-07-08T18:16:04Z,100,10,Python,1,0,0,1,contributors_count < 2
stars_10_100,guandan_mcc,AltmanD,AltmanD/guandan_mcc,https://github.com/AltmanD/guandan_mcc,mcc_second_guandan,,2021-11-01T02:10:02Z,2022-11-17T07:55:44Z,100,22,Python,13,0,0,1,contributors_count < 2
stars_10_100,SpeedyBoards,turboedge,turboedge/SpeedyBoards,https://github.com/turboedge/SpeedyBoards,EMS boards powered by Speeduino,,2017-10-19T19:30:57Z,2025-10-13T20:04:42Z,100,54,,6,0,0,1,contributors_count < 2
stars_10_100,Meta-CoT,Anni-Zou,Anni-Zou/Meta-CoT,https://github.com/Anni-Zou/Meta-CoT,Meta-CoT: Generalizable Chain-of-Thought Prompting in Mixed-task Scenarios with Large Language Models,,2023-10-08T06:57:41Z,2023-10-19T14:44:13Z,100,8,Python,1,1,0,1,contributors_count < 2
stars_10_100,zx-spectrum-games,mrcook,mrcook/zx-spectrum-games,https://github.com/mrcook/zx-spectrum-games,Collection of ZX Spectrum annotated game source code dissasemblies as .skool files,zx-spectrum | games | z80 | asm | skoolkit | assembly,2019-11-23T08:38:23Z,2023-12-29T22:13:47Z,100,6,Assembly,1,0,0,1,contributors_count < 2
stars_10_100,cp-library,mzhang2021,mzhang2021/cp-library,https://github.com/mzhang2021/cp-library,Implementations for competitive programming,,2020-02-22T23:13:22Z,2024-09-24T03:06:34Z,100,7,C,0,0,0,1,contributors_count < 2
stars_10_100,SkrSkr,jiangwx,jiangwx/SkrSkr,https://github.com/jiangwx/SkrSkr,The second place winner for DAC-SDC 2020,vivado-hls | dac-sdc,2020-07-08T15:14:53Z,2022-04-23T00:28:27Z,100,25,Tcl,6,0,0,1,contributors_count < 2
stars_10_100,VLN-GOAT,CrystalSixone,CrystalSixone/VLN-GOAT,https://github.com/CrystalSixone/VLN-GOAT,Repository for Vision-and-Language Navigation via Causal Learning (Accepted by CVPR 2024),vision-and-language-navigation,2024-03-11T07:10:15Z,2025-06-04T12:53:59Z,100,10,Python,25,0,0,1,contributors_count < 2
stars_10_100,CET,liut969,liut969/CET,https://github.com/liut969/CET,英语四级真题高频词汇,,2023-04-30T02:24:26Z,2023-05-05T06:21:35Z,100,10,,1,0,0,1,contributors_count < 2
stars_10_100,Swarmalators-Experiment-Mobile,Than-Mark,Than-Mark/Swarmalators-Experiment-Mobile,https://github.com/Than-Mark/Swarmalators-Experiment-Mobile,Numerical simulation framework for active matter,,2024-09-16T05:16:21Z,2026-03-21T11:00:21Z,100,0,Jupyter Notebook,0,0,0,1,contributors_count < 2
stars_10_100,curso-rails-5x,jacksonpires,jacksonpires/curso-rails-5x,https://github.com/jacksonpires/curso-rails-5x,Curso de Ruby on Rails 5.x - Do início ao fim! ,,2018-07-08T18:43:28Z,2022-12-14T04:07:31Z,100,65,HTML,1,127,0,1,contributors_count < 2
stars_10_100,vscode-settings,adriandrs,adriandrs/vscode-settings,https://github.com/adriandrs/vscode-settings,Configuration for the best minimal settings in Visual Studio Code.,blur | minimal | rounded-corners | settings | vscode,2024-08-15T21:39:43Z,2025-05-09T09:50:07Z,100,3,JavaScript,2,0,0,1,contributors_count < 2
stars_10_100,PanoGS,zhaihongjia,zhaihongjia/PanoGS,https://github.com/zhaihongjia/PanoGS,[CVPR 2025] PanoGS: Gaussian-based Panoptic Segmentation for 3D Open Vocabulary Scene Understanding,,2025-02-27T06:10:08Z,2025-06-15T13:49:37Z,100,2,Python,9,0,0,1,contributors_count < 2
stars_10_100,aya-draglayout,ronliruonan,ronliruonan/aya-draglayout,https://github.com/ronliruonan/aya-draglayout,组件拖拽之页面栅格化布局，vue、elementUI、vuedraggable可拖拽页面布局,vue | aya-draglayout | vue-draglayout | vuedraggable,2018-10-12T10:48:06Z,2023-03-04T01:34:30Z,100,31,Vue,2,13,0,1,contributors_count < 2
stars_10_100,votey-uppy,hswolff,hswolff/votey-uppy,https://github.com/hswolff/votey-uppy,,,2020-07-29T01:04:20Z,2021-03-06T03:08:54Z,100,18,TypeScript,9,8,0,1,contributors_count < 2
stars_10_100,ogp-ctf-2024,spaceraccoon,spaceraccoon/ogp-ctf-2024,https://github.com/spaceraccoon/ogp-ctf-2024,A web CTF for training developers in bug hunting and secure coding!,,2024-12-31T02:53:11Z,2025-01-12T17:02:32Z,100,11,TypeScript,0,0,0,1,contributors_count < 2
stars_10_100,HGCN,guokan987,guokan987/HGCN,https://github.com/guokan987/HGCN,The code of AAAI2021 paper of HGCN for Traffic Forecasting,,2020-12-12T03:25:18Z,2022-07-18T03:57:54Z,100,22,Python,11,0,0,1,contributors_count < 2
stars_10_100,lotto,AaronJny,AaronJny/lotto,https://github.com/AaronJny/lotto,使用循环神经网络预测大乐透开奖结果。仅为技术研究而产生的娱乐性质的小实验，赚不了钱，赚不了钱，赚不了钱，重要的事情说三遍。,,2019-11-15T09:16:21Z,2023-09-11T03:00:56Z,100,60,Python,6,2,0,1,contributors_count < 2
